"","x"
"1849",0.10242
"1850",0.102415
"1851",0.10241
"1852",0.102405
"1853",0.1024
"1854",0.102395
"1855",0.10239
"1856",0.102385
"1857",0.10238
"1858",0.102375
"1859",0.10237
"1860",0.102365
"1861",0.10236
"1862",0.102355
"1863",0.10235
"1864",0.102345
"1865",0.10234
"1866",0.102335
"1867",0.10233
"1868",0.102325
"1869",0.102337
"1870",0.102345
"1871",0.102351
"1872",0.102354
"1873",0.102364
"1874",0.102359
"1875",0.102353
"1876",0.102348
"1877",0.102343
"1878",0.102347
"1879",0.102355
"1880",0.102363
"1881",0.102374
"1882",0.102379
"1883",0.102394
"1884",0.102406
"1885",0.102423
"1886",0.102432
"1887",0.102427
"1888",0.102421
"1889",0.102416
"1890",0.102411
"1891",0.102406
"1892",0.102401
"1893",0.102412
"1894",0.102407
"1895",0.102402
"1896",0.102397
"1897",0.102392
"1898",0.102387
"1899",0.102382
"1900",0.102377
"1901",0.102372
"1902",0.102367
"1903",0.102362
"1904",0.102357
"1905",0.102352
"1906",0.102348
"1907",0.102343
"1908",0.102338
"1909",0.102343
"1910",0.102338
"1911",0.102344
"1912",0.102346
"1913",0.102341
"1914",0.102336
"1915",0.102331
"1916",0.102326
"1917",0.102321
"1918",0.102316
"1919",0.102311
"1920",0.102306
"1921",0.102301
"1922",0.102296
"1923",0.102291
"1924",0.102286
"1925",0.102281
"1926",0.102276
"1927",0.102271
"1928",0.102266
"1929",0.102261
"1930",0.102256
"1931",0.102255
"1932",0.102253
"1933",0.102248
"1934",0.102243
"1935",0.102238
"1936",0.102243
"1937",0.10225
"1938",0.102258
"1939",0.102266
"1940",0.102276
"1941",0.102271
"1942",0.102266
"1943",0.102261
"1944",0.102256
"1945",0.102251
"1946",0.102246
"1947",0.102241
"1948",0.102236
"1949",0.102231
"1950",0.102226
"1951",0.102221
"1952",0.102216
"1953",0.102211
"1954",0.102206
"1955",0.102205
"1956",0.1022
"1957",0.102195
"1958",0.10219
"1959",0.102185
"1960",0.10218
"1961",0.102179
"1962",0.102179
"1963",0.102182
"1964",0.102179
"1965",0.102178
"1966",0.102184
"1967",0.102193
"1968",0.102205
"1969",0.102217
"1970",0.10223
"1971",0.102235
"1972",0.102245
"1973",0.102254
"1974",0.102274
"1975",0.102301
"1976",0.102314
"1977",0.102342
"1978",0.102361
"1979",0.102356
"1980",0.102381
"1981",0.102408
"1982",0.102434
"1983",0.102461
"1984",0.102489
"1985",0.102518
"1986",0.102546
"1987",0.102575
"1988",0.102603
"1989",0.102629
"1990",0.102658
"1991",0.102685
"1992",0.102712
"1993",0.102739
"1994",0.102767
"1995",0.102796
"1996",0.102826
"1997",0.102853
"1998",0.102882
"1999",0.102912
"2000",0.102942
"2001",0.102937
"2002",0.102963
"2003",0.102976
"2004",0.102976
"2005",0.102971
"2006",0.102968
"2007",0.10297
"2008",0.102978
"2009",0.109607
"2010",0.11601
"2011",0.122185
"2012",0.128136
"2013",0.133861
"2014",0.139358
"2015",0.144628
"2016",0.149651
"2017",0.154468
"2018",0.159056
"2019",0.163419
"2020",0.167555
"2021",0.171444
"2022",0.175103
"2023",0.178506
"2024",0.181731
"2025",0.184748
"2026",0.187533
"2027",0.190073
"2028",0.19235
"2029",0.194429
"2030",0.19631
"2031",0.197961
"2032",0.199388
"2033",0.20059
"2034",0.20153
"2035",0.202274
"2036",0.20279
"2037",0.203078
"2038",0.20314
"2039",0.203199
"2040",0.203261
"2041",0.203323
"2042",0.203384
"2043",0.203446
"2044",0.203509
"2045",0.203571
"2046",0.203636
"2047",0.203694
"2048",0.203757
"2049",0.203821
"2050",0.203885
"2051",0.203948
"2052",0.20401
"2053",0.204071
"2054",0.204133
"2055",0.204197
"2056",0.204263
"2057",0.204326
"2058",0.204393
"2059",0.204455
"2060",0.204518
"2061",0.204581
"2062",0.204646
"2063",0.204711
"2064",0.204777
"2065",0.20484
"2066",0.204899
"2067",0.204955
"2068",0.20501
"2069",0.205066
"2070",0.205124
"2071",0.205185
"2072",0.205248
"2073",0.20531
"2074",0.205372
"2075",0.205431
"2076",0.205489
"2077",0.205552
"2078",0.20562
"2079",0.205688
"2080",0.205756
"2081",0.205815
"2082",0.205877
"2083",0.205938
"2084",0.205998
"2085",0.206059
"2086",0.206119
"2087",0.206176
"2088",0.206229
"2089",0.206281
"2090",0.206332
"2091",0.206385
"2092",0.206436
"2093",0.20649
"2094",0.206544
"2095",0.206598
"2096",0.206648
"2097",0.206694
"2098",0.206731
"2099",0.206762
"2100",0.20679
"2101",0.206814
"2102",0.206836
"2103",0.206856
"2104",0.206875
"2105",0.206889
"2106",0.206905
"2107",0.206922
"2108",0.206936
"2109",0.206947
"2110",0.206957
"2111",0.206965
"2112",0.206968
"2113",0.206966
"2114",0.206959
"2115",0.206948
"2116",0.206938
"2117",0.206928
"2118",0.206918
"2119",0.206908
"2120",0.206901
"2121",0.206893
"2122",0.206885
"2123",0.206875
"2124",0.206864
"2125",0.206854
"2126",0.206844
"2127",0.206834
"2128",0.206824
"2129",0.206814
"2130",0.206804
"2131",0.206793
"2132",0.206783
"2133",0.206773
"2134",0.206763
"2135",0.206753
"2136",0.206743
"2137",0.206732
"2138",0.206722
"2139",0.206712
"2140",0.206702
"2141",0.206692
"2142",0.206682
"2143",0.206672
"2144",0.206661
"2145",0.206651
"2146",0.206641
"2147",0.206631
"2148",0.206621
"2149",0.206611
"2150",0.206601
"2151",0.20659
"2152",0.20658
"2153",0.20657
"2154",0.20656
"2155",0.20655
"2156",0.20654
"2157",0.20653
"2158",0.206519
"2159",0.206509
"2160",0.206499
"2161",0.206489
"2162",0.206516
"2163",0.206543
"2164",0.20658
"2165",0.206613
"2166",0.206632
"2167",0.206658
"2168",0.206686
"2169",0.206715
"2170",0.206741
"2171",0.206764
"2172",0.206784
"2173",0.206804
"2174",0.206823
"2175",0.206841
"2176",0.206857
"2177",0.206871
"2178",0.206882
"2179",0.20689
"2180",0.206898
"2181",0.206905
"2182",0.206913
"2183",0.206922
"2184",0.206932
"2185",0.206941
"2186",0.20695
"2187",0.206959
"2188",0.206968
"2189",0.206993
"2190",0.207031
"2191",0.207068
"2192",0.207105
"2193",0.207142
"2194",0.207177
"2195",0.207216
"2196",0.207253
"2197",0.20729
"2198",0.207326
"2199",0.207361
"2200",0.207398
"2201",0.207433
"2202",0.20747
"2203",0.207511
"2204",0.207554
"2205",0.207598
"2206",0.207639
"2207",0.20768
"2208",0.207721
"2209",0.207753
"2210",0.207786
"2211",0.207818
"2212",0.207855
"2213",0.207892
"2214",0.20792
"2215",0.207948
"2216",0.207976
"2217",0.208002
"2218",0.208029
"2219",0.208055
"2220",0.208081
"2221",0.208087
"2222",0.208077
"2223",0.20807
"2224",0.208094
"2225",0.208108
"2226",0.208134
"2227",0.208149
"2228",0.20817
"2229",0.208184
"2230",0.208206
"2231",0.208228
"2232",0.208226
"2233",0.208216
"2234",0.208229
"2235",0.208247
"2236",0.208268
"2237",0.208291
"2238",0.208289
"2239",0.208279
"2240",0.208299
"2241",0.208307
"2242",0.208322
"2243",0.208312
"2244",0.208302
"2245",0.208291
"2246",0.208283
"2247",0.208277
"2248",0.208284
"2249",0.208291
"2250",0.208296
"2251",0.2083
"2252",0.20831
"2253",0.208312
"2254",0.208318
"2255",0.208329
"2256",0.208344
"2257",0.208334
"2258",0.208324
"2259",0.208314
"2260",0.208303
"2261",0.208293
"2262",0.208283
"2263",0.208273
"2264",0.208262
"2265",0.208252
"2266",0.208242
"2267",0.208232
"2268",0.208221
"2269",0.208211
"2270",0.208206
"2271",0.208196
"2272",0.208197
"2273",0.208194
"2274",0.208203
"2275",0.208206
"2276",0.208196
"2277",0.2082
"2278",0.208195
"2279",0.208194
"2280",0.208203
"2281",0.208193
"2282",0.208183
"2283",0.208173
"2284",0.208162
"2285",0.208152
"2286",0.208142
"2287",0.208132
"2288",0.208121
"2289",0.208111
"2290",0.208101
"2291",0.208091
"2292",0.208081
"2293",0.208075
"2294",0.20807
"2295",0.208073
"2296",0.208079
"2297",0.208082
"2298",0.208085
"2299",0.208096
"2300",0.208109
"2301",0.208123
"2302",0.208135
"2303",0.208124
"2304",0.208114
"2305",0.208104
"2306",0.208094
"2307",0.208083
"2308",0.208073
"2309",0.208063
"2310",0.208053
"2311",0.208043
"2312",0.208032
"2313",0.208022
"2314",0.208019
"2315",0.208012
"2316",0.208002
"2317",0.207992
"2318",0.207982
"2319",0.207972
"2320",0.207961
"2321",0.207951
"2322",0.207961
"2323",0.207969
"2324",0.207967
"2325",0.207969
"2326",0.207976
"2327",0.207977
"2328",0.207967
"2329",0.207972
"2330",0.207978
"2331",0.207968
"2332",0.207959
"2333",0.207949
"2334",0.207939
"2335",0.207929
"2336",0.207926
"2337",0.207924
"2338",0.207928
"2339",0.207932
"2340",0.207936
"2341",0.207925
"2342",0.207915
"2343",0.207917
"2344",0.207918
"2345",0.207916
"2346",0.207905
"2347",0.207895
"2348",0.207885
"2349",0.207875
"2350",0.207873
"2351",0.207871
"2352",0.20786
"2353",0.207861
"2354",0.20785
"2355",0.20784
"2356",0.207833
"2357",0.20783
"2358",0.20782
"2359",0.207819
"2360",0.207817
"2361",0.207807
"2362",0.207804
"2363",0.207801
"2364",0.207797
"2365",0.207787
"2366",0.20778
"2367",0.207777
"2368",0.207773
"2369",0.207769
"2370",0.207765
"2371",0.207759
"2372",0.207749
"2373",0.207744
"2374",0.213453
"2375",0.218959
"2376",0.224271
"2377",0.229388
"2378",0.234308
"2379",0.23903
"2380",0.243555
"2381",0.247882
"2382",0.252012
"2383",0.255945
"2384",0.259681
"2385",0.263219
"2386",0.266561
"2387",0.269705
"2388",0.272652
"2389",0.275403
"2390",0.277956
"2391",0.280312
"2392",0.28247
"2393",0.284432
"2394",0.286197
"2395",0.287765
"2396",0.289135
"2397",0.290309
"2398",0.291285
"2399",0.292065
"2400",0.292647
"2401",0.293033
"2402",0.293222
"2403",0.293214
"2404",0.293206
"2405",0.293199
"2406",0.293191
"2407",0.293184
"2408",0.293176
"2409",0.293169
"2410",0.293161
"2411",0.293154
"2412",0.293146
"2413",0.293139
"2414",0.293131
"2415",0.293124
"2416",0.293117
"2417",0.293109
"2418",0.293103
"2419",0.293096
"2420",0.29309
"2421",0.293084
"2422",0.293078
"2423",0.293073
"2424",0.293069
"2425",0.293064
"2426",0.29306
"2427",0.293055
"2428",0.293051
"2429",0.293047
"2430",0.293043
"2431",0.293039
"2432",0.293035
"2433",0.29303
"2434",0.293026
"2435",0.293026
"2436",0.293026
"2437",0.293026
"2438",0.293025
"2439",0.293023
"2440",0.293021
"2441",0.293019
"2442",0.293016
"2443",0.293013
"2444",0.29301
"2445",0.293007
"2446",0.293004
"2447",0.293001
"2448",0.292998
"2449",0.292994
"2450",0.292991
"2451",0.292987
"2452",0.292983
"2453",0.292979
"2454",0.292975
"2455",0.292971
"2456",0.292966
"2457",0.292961
"2458",0.292956
"2459",0.292952
"2460",0.292947
"2461",0.292942
"2462",0.292937
"2463",0.292942
"2464",0.292951
"2465",0.292957
"2466",0.292962
"2467",0.292963
"2468",0.292963
"2469",0.292959
"2470",0.29295
"2471",0.29294
"2472",0.29293
"2473",0.292918
"2474",0.292903
"2475",0.292889
"2476",0.292875
"2477",0.29286
"2478",0.292846
"2479",0.292831
"2480",0.292817
"2481",0.292803
"2482",0.292794
"2483",0.292781
"2484",0.292767
"2485",0.292753
"2486",0.292738
"2487",0.292724
"2488",0.292709
"2489",0.292695
"2490",0.292681
"2491",0.292666
"2492",0.292652
"2493",0.292638
"2494",0.292623
"2495",0.292609
"2496",0.292594
"2497",0.29258
"2498",0.292566
"2499",0.292551
"2500",0.292537
"2501",0.292523
"2502",0.292508
"2503",0.292494
"2504",0.292479
"2505",0.292465
"2506",0.292451
"2507",0.292436
"2508",0.292422
"2509",0.292408
"2510",0.292393
"2511",0.292379
"2512",0.292365
"2513",0.29235
"2514",0.292336
"2515",0.292322
"2516",0.292307
"2517",0.292293
"2518",0.292278
"2519",0.292264
"2520",0.29225
"2521",0.292235
"2522",0.292221
"2523",0.292208
"2524",0.292215
"2525",0.292215
"2526",0.29221
"2527",0.2922
"2528",0.292191
"2529",0.29218
"2530",0.292167
"2531",0.292153
"2532",0.292138
"2533",0.292124
"2534",0.29211
"2535",0.292095
"2536",0.292081
"2537",0.292067
"2538",0.292052
"2539",0.292038
"2540",0.292024
"2541",0.292009
"2542",0.291995
"2543",0.291981
"2544",0.291966
"2545",0.291952
"2546",0.291938
"2547",0.291923
"2548",0.291924
"2549",0.291925
"2550",0.291927
"2551",0.291929
"2552",0.29193
"2553",0.291932
"2554",0.291935
"2555",0.291934
"2556",0.291932
"2557",0.291929
"2558",0.291925
"2559",0.291921
"2560",0.291917
"2561",0.291913
"2562",0.291909
"2563",0.291904
"2564",0.291898
"2565",0.2919
"2566",0.291891
"2567",0.291888
"2568",0.291896
"2569",0.291906
"2570",0.291915
"2571",0.291922
"2572",0.291927
"2573",0.29193
"2574",0.29193
"2575",0.29193
"2576",0.291928
"2577",0.291926
"2578",0.291923
"2579",0.291918
"2580",0.29192
"2581",0.291913
"2582",0.291928
"2583",0.291939
"2584",0.291958
"2585",0.291979
"2586",0.291998
"2587",0.292017
"2588",0.292036
"2589",0.292056
"2590",0.292073
"2591",0.292084
"2592",0.292085
"2593",0.292071
"2594",0.292092
"2595",0.292115
"2596",0.29213
"2597",0.292149
"2598",0.29217
"2599",0.29218
"2600",0.292197
"2601",0.292212
"2602",0.292224
"2603",0.292231
"2604",0.292239
"2605",0.292258
"2606",0.292267
"2607",0.292253
"2608",0.292239
"2609",0.292224
"2610",0.29221
"2611",0.292196
"2612",0.292181
"2613",0.292167
"2614",0.292152
"2615",0.292138
"2616",0.29214
"2617",0.292151
"2618",0.292148
"2619",0.292147
"2620",0.292133
"2621",0.292118
"2622",0.292107
"2623",0.292093
"2624",0.292092
"2625",0.292098
"2626",0.292097
"2627",0.292088
"2628",0.292077
"2629",0.292062
"2630",0.292048
"2631",0.292034
"2632",0.292019
"2633",0.292005
"2634",0.291994
"2635",0.292002
"2636",0.291987
"2637",0.291973
"2638",0.291968
"2639",0.291975
"2640",0.291978
"2641",0.291964
"2642",0.291957
"2643",0.291944
"2644",0.291943
"2645",0.291947
"2646",0.291949
"2647",0.291955
"2648",0.291946
"2649",0.291932
"2650",0.291918
"2651",0.291903
"2652",0.291889
"2653",0.291875
"2654",0.29186
"2655",0.291846
"2656",0.291832
"2657",0.291817
"2658",0.291803
"2659",0.291789
"2660",0.291774
"2661",0.29176
"2662",0.291758
"2663",0.29176
"2664",0.291766
"2665",0.291776
"2666",0.291786
"2667",0.291792
"2668",0.2918
"2669",0.291806
"2670",0.291792
"2671",0.291778
"2672",0.291763
"2673",0.291749
"2674",0.291741
"2675",0.291737
"2676",0.291722
"2677",0.291708
"2678",0.291701
"2679",0.291697
"2680",0.291695
"2681",0.291709
"2682",0.291695
"2683",0.291683
"2684",0.291681
"2685",0.291668
"2686",0.291654
"2687",0.29164
"2688",0.291625
"2689",0.291613
"2690",0.291605
"2691",0.291602
"2692",0.291595
"2693",0.291581
"2694",0.291567
"2695",0.291557
"2696",0.291542
"2697",0.291528
"2698",0.291514
"2699",0.2915
"2700",0.291485
"2701",0.291471
"2702",0.291457
"2703",0.291442
"2704",0.291428
"2705",0.291437
"2706",0.291439
"2707",0.291426
"2708",0.291413
"2709",0.2914
"2710",0.291386
"2711",0.291372
"2712",0.291357
"2713",0.291343
"2714",0.29133
"2715",0.291317
"2716",0.291302
"2717",0.291288
"2718",0.291275
"2719",0.291262
"2720",0.291247
"2721",0.291234
"2722",0.291221
"2723",0.291208
"2724",0.291196
"2725",0.291183
"2726",0.291171
"2727",0.291158
"2728",0.291145
"2729",0.291133
"2730",0.29112
"2731",0.291108
"2732",0.291095
"2733",0.291083
"2734",0.291071
"2735",0.291058
"2736",0.291046
"2737",0.291034
"2738",0.291021
"2739",0.294699
"2740",0.29825
"2741",0.301675
"2742",0.304972
"2743",0.308141
"2744",0.311184
"2745",0.314099
"2746",0.316886
"2747",0.319546
"2748",0.322079
"2749",0.324482
"2750",0.32676
"2751",0.328911
"2752",0.330934
"2753",0.332829
"2754",0.334597
"2755",0.336238
"2756",0.337752
"2757",0.339138
"2758",0.340397
"2759",0.341529
"2760",0.342533
"2761",0.34341
"2762",0.344159
"2763",0.344779
"2764",0.345271
"2765",0.345639
"2766",0.345879
"2767",0.345992
"2768",0.345978
"2769",0.345964
"2770",0.34595
"2771",0.345935
"2772",0.345921
"2773",0.345907
"2774",0.345893
"2775",0.345879
"2776",0.345865
"2777",0.345851
"2778",0.345838
"2779",0.345824
"2780",0.345811
"2781",0.345797
"2782",0.345784
"2783",0.345771
"2784",0.345757
"2785",0.345744
"2786",0.345731
"2787",0.345714
"2788",0.3457
"2789",0.345687
"2790",0.345674
"2791",0.345661
"2792",0.345647
"2793",0.345634
"2794",0.345621
"2795",0.345607
"2796",0.345594
"2797",0.345581
"2798",0.345568
"2799",0.345555
"2800",0.345542
"2801",0.34553
"2802",0.345517
"2803",0.345505
"2804",0.345492
"2805",0.34548
"2806",0.345468
"2807",0.345456
"2808",0.345444
"2809",0.345432
"2810",0.34542
"2811",0.345408
"2812",0.345396
"2813",0.345385
"2814",0.345373
"2815",0.345362
"2816",0.345351
"2817",0.34534
"2818",0.345329
"2819",0.345318
"2820",0.345307
"2821",0.345296
"2822",0.345284
"2823",0.345273
"2824",0.345262
"2825",0.345251
"2826",0.34524
"2827",0.345228
"2828",0.345217
"2829",0.345205
"2830",0.345193
"2831",0.34518
"2832",0.345168
"2833",0.345156
"2834",0.345143
"2835",0.34513
"2836",0.345117
"2837",0.345105
"2838",0.345092
"2839",0.345084
"2840",0.345077
"2841",0.34507
"2842",0.345063
"2843",0.345055
"2844",0.345046
"2845",0.345038
"2846",0.345029
"2847",0.34502
"2848",0.345011
"2849",0.345001
"2850",0.344992
"2851",0.344983
"2852",0.344973
"2853",0.344963
"2854",0.344954
"2855",0.344944
"2856",0.344933
"2857",0.344923
"2858",0.344914
"2859",0.344902
"2860",0.344892
"2861",0.344881
"2862",0.344869
"2863",0.344857
"2864",0.344845
"2865",0.344833
"2866",0.344817
"2867",0.344811
"2868",0.344805
"2869",0.344797
"2870",0.344788
"2871",0.344779
"2872",0.344767
"2873",0.344754
"2874",0.344739
"2875",0.344726
"2876",0.344711
"2877",0.344695
"2878",0.344679
"2879",0.344662
"2880",0.344645
"2881",0.344628
"2882",0.344611
"2883",0.344594
"2884",0.344577
"2885",0.34456
"2886",0.344544
"2887",0.344527
"2888",0.34451
"2889",0.344493
"2890",0.344476
"2891",0.344459
"2892",0.344442
"2893",0.344425
"2894",0.344408
"2895",0.344391
"2896",0.344374
"2897",0.344357
"2898",0.344341
"2899",0.344324
"2900",0.344307
"2901",0.34429
"2902",0.344273
"2903",0.344256
"2904",0.344239
"2905",0.344222
"2906",0.344205
"2907",0.344188
"2908",0.344171
"2909",0.344155
"2910",0.344138
"2911",0.344121
"2912",0.344104
"2913",0.344087
"2914",0.34407
"2915",0.344053
"2916",0.344036
"2917",0.344019
"2918",0.344003
"2919",0.343986
"2920",0.343969
"2921",0.343952
"2922",0.343936
"2923",0.34392
"2924",0.343903
"2925",0.343887
"2926",0.343871
"2927",0.343855
"2928",0.34384
"2929",0.343826
"2930",0.34381
"2931",0.343797
"2932",0.343785
"2933",0.343772
"2934",0.343759
"2935",0.343746
"2936",0.343733
"2937",0.343718
"2938",0.343703
"2939",0.343687
"2940",0.343671
"2941",0.343654
"2942",0.343637
"2943",0.34362
"2944",0.343603
"2945",0.343586
"2946",0.34357
"2947",0.343553
"2948",0.343536
"2949",0.343519
"2950",0.343502
"2951",0.343504
"2952",0.343495
"2953",0.343497
"2954",0.34349
